base,outer,inner,k_outer,k_inner,samples,successes,percentage,is_coprime
20,17,9,2,2,1000,71,7.10,true
20,17,10,0,0,1000,158,15.80,false
20,17,10,0,1,1000,119,11.90,false
20,17,10,1,0,1000,122,12.20,false
20,17,10,1,1,1000,89,8.90,false
20,17,10,2,2,1000,77,7.70,false
20,17,11,0,0,1000,190,19.00,true
20,17,11,0,1,1000,108,10.80,true
20,17,11,1,0,1000,119,11.90,true
20,17,11,1,1,1000,103,10.30,true
20,17,11,2,2,1000,65,6.50,true
20,17,12,0,0,1000,176,17.60,false
20,17,12,0,1,1000,125,12.50,false
20,17,12,1,0,1000,129,12.90,false
20,17,12,1,1,1000,100,10.00,false
20,17,12,2,2,1000,73,7.30,false
20,17,13,0,0,1000,157,15.70,true
20,17,13,0,1,1000,123,12.30,true
20,17,13,1,0,1000,116,11.60,true
20,17,13,1,1,1000,104,10.40,true
20,17,13,2,2,1000,52,5.20,true
20,17,14,0,0,1000,181,18.10,false
20,17,14,0,1,1000,119,11.90,false
20,17,14,1,0,1000,127,12.70,false
20,17,14,1,1,1000,91,9.10,false
20,17,14,2,2,1000,63,6.30,false
20,17,15,0,0,1000,167,16.70,false
20,17,15,0,1,1000,121,12.10,false
20,17,15,1,0,1000,116,11.60,false
20,17,15,1,1,1000,89,8.90,false
20,17,15,2,2,1000,75,7.50,false
20,17,16,0,0,1000,175,17.50,false
20,17,16,0,1,1000,111,11.10,false
20,17,16,1,0,1000,138,13.80,false
20,17,16,1,1,1000,82,8.20,false
20,17,16,2,2,1000,68,6.80,false
20,17,18,0,0,1000,160,16.00,false
20,17,18,0,1,1000,126,12.60,false
20,17,18,1,0,1000,121,12.10,false
20,17,18,1,1,1000,84,8.40,false
20,17,18,2,2,1000,60,6.00,false
20,17,19,0,0,1000,165,16.50,true
20,17,19,0,1,1000,125,12.50,true
20,17,19,1,0,1000,122,12.20,true
20,17,19,1,1,1000,89,8.90,true
20,17,19,2,2,1000,67,6.70,true
20,18,1,0,0,1000,0,0.00,false
20,18,1,0,1,1000,0,0.00,false
20,18,1,1,0,1000,0,0.00,false
20,18,1,1,1,1000,0,0.00,false
20,18,1,2,2,1000,0,0.00,false
20,18,2,0,0,1000,0,0.00,false
20,18,2,0,1,1000,0,0.00,false
20,18,2,1,0,1000,0,0.00,false
20,18,2,1,1,1000,0,0.00,false
20,18,2,2,2,1000,0,0.00,false
20,18,3,0,0,1000,0,0.00,false
20,18,3,0,1,1000,0,0.00,false
20,18,3,1,0,1000,0,0.00,false
20,18,3,1,1,1000,0,0.00,false
20,18,3,2,2,1000,0,0.00,false
20,18,4,0,0,1000,0,0.00,false
20,18,4,0,1,1000,0,0.00,false
20,18,4,1,0,1000,0,0.00,false
20,18,4,1,1,1000,0,0.00,false
20,18,4,2,2,1000,0,0.00,false
20,18,5,0,0,1000,0,0.00,false
20,18,5,0,1,1000,0,0.00,false
20,18,5,1,0,1000,0,0.00,false
20,18,5,1,1,1000,0,0.00,false
20,18,5,2,2,1000,0,0.00,false
20,18,6,0,0,1000,0,0.00,false
20,18,6,0,1,1000,0,0.00,false
20,18,6,1,0,1000,0,0.00,false
20,18,6,1,1,1000,0,0.00,false
20,18,6,2,2,1000,0,0.00,false
20,18,7,0,0,1000,0,0.00,false
20,18,7,0,1,1000,0,0.00,false
20,18,7,1,0,1000,0,0.00,false
20,18,7,1,1,1000,0,0.00,false
20,18,7,2,2,1000,0,0.00,false
20,18,8,0,0,1000,0,0.00,false
20,18,8,0,1,1000,0,0.00,false
20,18,8,1,0,1000,0,0.00,false
20,18,8,1,1,1000,0,0.00,false
20,18,8,2,2,1000,0,0.00,false
20,18,9,0,0,1000,0,0.00,false
20,18,9,0,1,1000,0,0.00,false
20,18,9,1,0,1000,0,0.00,false
20,18,9,1,1,1000,0,0.00,false
20,18,9,2,2,1000,0,0.00,false
20,18,10,0,0,1000,0,0.00,false
20,18,10,0,1,1000,0,0.00,false
20,18,10,1,0,1000,0,0.00,false
20,18,10,1,1,1000,0,0.00,false
20,18,10,2,2,1000,0,0.00,false
20,18,11,0,0,1000,0,0.00,false
20,18,11,0,1,1000,0,0.00,false
20,18,11,1,0,1000,0,0.00,false
20,18,11,1,1,1000,0,0.00,false
20,18,11,2,2,1000,0,0.00,false
20,18,12,0,0,1000,0,0.00,false
20,18,12,0,1,1000,0,0.00,false
20,18,12,1,0,1000,0,0.00,false
20,18,12,1,1,1000,0,0.00,false
20,18,12,2,2,1000,0,0.00,false
20,18,13,0,0,1000,0,0.00,false
20,18,13,0,1,1000,0,0.00,false
20,18,13,1,0,1000,0,0.00,false
20,18,13,1,1,1000,0,0.00,false
20,18,13,2,2,1000,0,0.00,false
20,18,14,0,0,1000,0,0.00,false
20,18,14,0,1,1000,0,0.00,false
20,18,14,1,0,1000,0,0.00,false
20,18,14,1,1,1000,0,0.00,false
20,18,14,2,2,1000,0,0.00,false
20,18,15,0,0,1000,0,0.00,false
20,18,15,0,1,1000,0,0.00,false
20,18,15,1,0,1000,0,0.00,false
20,18,15,1,1,1000,0,0.00,false
20,18,15,2,2,1000,0,0.00,false
20,18,16,0,0,1000,0,0.00,false
20,18,16,0,1,1000,0,0.00,false
20,18,16,1,0,1000,0,0.00,false
20,18,16,1,1,1000,0,0.00,false
20,18,16,2,2,1000,0,0.00,false
20,18,17,0,0,1000,0,0.00,false
20,18,17,0,1,1000,0,0.00,false
20,18,17,1,0,1000,0,0.00,false
20,18,17,1,1,1000,0,0.00,false
20,18,17,2,2,1000,0,0.00,false
20,18,19,0,0,1000,0,0.00,false
20,18,19,0,1,1000,0,0.00,false
20,18,19,1,0,1000,0,0.00,false
20,18,19,1,1,1000,0,0.00,false
20,18,19,2,2,1000,0,0.00,false
20,19,1,0,0,1000,166,16.60,true
20,19,1,0,1,1000,112,11.20,true
20,19,1,1,0,1000,118,11.80,true
20,19,1,1,1,1000,99,9.90,true
20,19,1,2,2,1000,63,6.30,true
20,19,2,0,0,1000,168,16.80,false
20,19,2,0,1,1000,122,12.20,false
20,19,2,1,0,1000,121,12.10,false
20,19,2,1,1,1000,99,9.90,false
20,19,2,2,2,1000,68,6.80,false
20,19,3,0,0,1000,171,17.10,true
20,19,3,0,1,1000,118,11.80,true
20,19,3,1,0,1000,125,12.50,true
20,19,3,1,1,1000,95,9.50,true
20,19,3,2,2,1000,81,8.10,true
20,19,4,0,0,1000,182,18.20,false
20,19,4,0,1,1000,119,11.90,false
20,19,4,1,0,1000,128,12.80,false
20,19,4,1,1,1000,94,9.40,false
20,19,4,2,2,1000,61,6.10,false
20,19,5,0,0,1000,171,17.10,false
20,19,5,0,1,1000,102,10.20,false
20,19,5,1,0,1000,126,12.60,false
20,19,5,1,1,1000,88,8.80,false
20,19,5,2,2,1000,58,5.80,false
20,19,6,0,0,1000,162,16.20,false
20,19,6,0,1,1000,122,12.20,false
20,19,6,1,0,1000,122,12.20,false
20,19,6,1,1,1000,97,9.70,false
20,19,6,2,2,1000,61,6.10,false
20,19,7,0,0,1000,163,16.30,true
20,19,7,0,1,1000,119,11.90,true
20,19,7,1,0,1000,128,12.80,true
20,19,7,1,1,1000,84,8.40,true
20,19,7,2,2,1000,72,7.20,true
20,19,8,0,0,1000,163,16.30,false
20,19,8,0,1,1000,122,12.20,false
20,19,8,1,0,1000,114,11.40,false
20,19,8,1,1,1000,99,9.90,false
20,19,8,2,2,1000,58,5.80,false
20,19,9,0,0,1000,167,16.70,true
20,19,9,0,1,1000,116,11.60,true
20,19,9,1,0,1000,114,11.40,true
20,19,9,1,1,1000,85,8.50,true
20,19,9,2,2,1000,68,6.80,true
20,19,10,0,0,1000,172,17.20,false
20,19,10,0,1,1000,131,13.10,false
20,19,10,1,0,1000,111,11.10,false
20,19,10,1,1,1000,79,7.90,false
20,19,10,2,2,1000,66,6.60,false
20,19,11,0,0,1000,165,16.50,true
20,19,11,0,1,1000,118,11.80,true
20,19,11,1,0,1000,130,13.00,true
20,19,11,1,1,1000,93,9.30,true
20,19,11,2,2,1000,62,6.20,true
20,19,12,0,0,1000,163,16.30,false
20,19,12,0,1,1000,119,11.90,false
20,19,12,1,0,1000,123,12.30,false
20,19,12,1,1,1000,84,8.40,false
20,19,12,2,2,1000,69,6.90,false
20,19,13,0,0,1000,178,17.80,true
20,19,13,0,1,1000,136,13.60,true
20,19,13,1,0,1000,133,13.30,true
20,19,13,1,1,1000,108,10.80,true
20,19,13,2,2,1000,70,7.00,true
20,19,14,0,0,1000,163,16.30,false
20,19,14,0,1,1000,117,11.70,false
20,19,14,1,0,1000,109,10.90,false
20,19,14,1,1,1000,95,9.50,false
20,19,14,2,2,1000,56,5.60,false
20,19,15,0,0,1000,168,16.80,false
20,19,15,0,1,1000,128,12.80,false
20,19,15,1,0,1000,129,12.90,false
20,19,15,1,1,1000,86,8.60,false
20,19,15,2,2,1000,68,6.80,false
20,19,16,0,0,1000,163,16.30,false
20,19,16,0,1,1000,118,11.80,false
20,19,16,1,0,1000,109,10.90,false
20,19,16,1,1,1000,101,10.10,false
20,19,16,2,2,1000,68,6.80,false
20,19,17,0,0,1000,157,15.70,true
20,19,17,0,1,1000,122,12.20,true
20,19,17,1,0,1000,112,11.20,true
20,19,17,1,1,1000,100,10.00,true
20,19,17,2,2,1000,60,6.00,true
20,19,18,0,0,1000,169,16.90,false
20,19,18,0,1,1000,120,12.00,false
20,19,18,1,0,1000,138,13.80,false
20,19,18,1,1,1000,92,9.20,false
20,19,18,2,2,1000,71,7.10,false
24,1,2,0,0,1000,225,22.50,false
24,1,2,0,1,1000,162,16.20,false
24,1,2,1,0,1000,151,15.10,false
24,1,2,1,1,1000,130,13.00,false
24,1,2,2,2,1000,87,8.70,false
24,1,3,0,0,1000,227,22.70,false
24,1,3,0,1,1000,184,18.40,false
24,1,3,1,0,1000,167,16.70,false
24,1,3,1,1,1000,110,11.00,false
24,1,3,2,2,1000,70,7.00,false
24,1,4,0,0,1000,213,21.30,false
24,1,4,0,1,1000,154,15.40,false
24,1,4,1,0,1000,155,15.50,false
24,1,4,1,1,1000,140,14.00,false
24,1,4,2,2,1000,86,8.60,false
24,1,5,0,0,1000,243,24.30,true
24,1,5,0,1,1000,167,16.70,true
24,1,5,1,0,1000,153,15.30,true
24,1,5,1,1,1000,99,9.90,true
24,1,5,2,2,1000,75,7.50,true
24,1,6,0,0,1000,222,22.20,false
24,1,6,0,1,1000,155,15.50,false
24,1,6,1,0,1000,166,16.60,false
24,1,6,1,1,1000,110,11.00,false
24,1,6,2,2,1000,84,8.40,false
24,1,7,0,0,1000,227,22.70,true
24,1,7,0,1,1000,157,15.70,true
24,1,7,1,0,1000,139,13.90,true
24,1,7,1,1,1000,112,11.20,true
24,1,7,2,2,1000,86,8.60,true
24,1,8,0,0,1000,223,22.30,false
24,1,8,0,1,1000,176,17.60,false
24,1,8,1,0,1000,155,15.50,false
24,1,8,1,1,1000,130,13.00,false
24,1,8,2,2,1000,95,9.50,false
24,1,9,0,0,1000,224,22.40,false
24,1,9,0,1,1000,158,15.80,false
24,1,9,1,0,1000,151,15.10,false
24,1,9,1,1,1000,115,11.50,false
24,1,9,2,2,1000,67,6.70,false
24,1,10,0,0,1000,215,21.50,false
24,1,10,0,1,1000,155,15.50,false
24,1,10,1,0,1000,157,15.70,false
24,1,10,1,1,1000,119,11.90,false
24,1,10,2,2,1000,91,9.10,false
24,1,11,0,0,1000,229,22.90,true
24,1,11,0,1,1000,153,15.30,true
24,1,11,1,0,1000,158,15.80,true
24,1,11,1,1,1000,116,11.60,true
24,1,11,2,2,1000,73,7.30,true
24,1,12,0,0,1000,211,21.10,false
24,1,12,0,1,1000,164,16.40,false
24,1,12,1,0,1000,165,16.50,false
24,1,12,1,1,1000,115,11.50,false
24,1,12,2,2,1000,75,7.50,false
24,1,13,0,0,1000,227,22.70,true
24,1,13,0,1,1000,153,15.30,true
24,1,13,1,0,1000,153,15.30,true
24,1,13,1,1,1000,118,11.80,true
24,1,13,2,2,1000,69,6.90,true
24,1,14,0,0,1000,224,22.40,false
24,1,14,0,1,1000,153,15.30,false
24,1,14,1,0,1000,158,15.80,false
24,1,14,1,1,1000,122,12.20,false
24,1,14,2,2,1000,82,8.20,false
24,1,15,0,0,1000,219,21.90,false
24,1,15,0,1,1000,157,15.70,false
24,1,15,1,0,1000,143,14.30,false
24,1,15,1,1,1000,118,11.80,false
24,1,15,2,2,1000,69,6.90,false
24,1,16,0,0,1000,239,23.90,false
24,1,16,0,1,1000,151,15.10,false
24,1,16,1,0,1000,173,17.30,false
24,1,16,1,1,1000,120,12.00,false
24,1,16,2,2,1000,78,7.80,false
24,1,17,0,0,1000,223,22.30,true
24,1,17,0,1,1000,160,16.00,true
24,1,17,1,0,1000,159,15.90,true
24,1,17,1,1,1000,111,11.10,true
24,1,17,2,2,1000,84,8.40,true
24,1,18,0,0,1000,222,22.20,false
24,1,18,0,1,1000,171,17.10,false
24,1,18,1,0,1000,172,17.20,false
24,1,18,1,1,1000,108,10.80,false
24,1,18,2,2,1000,77,7.70,false
24,1,19,0,0,1000,221,22.10,true
24,1,19,0,1,1000,165,16.50,true
24,1,19,1,0,1000,154,15.40,true
24,1,19,1,1,1000,104,10.40,true
24,1,19,2,2,1000,70,7.00,true
24,1,20,0,0,1000,210,21.00,false
24,1,20,0,1,1000,161,16.10,false
24,1,20,1,0,1000,161,16.10,false
24,1,20,1,1,1000,123,12.30,false
24,1,20,2,2,1000,75,7.50,false
24,1,21,0,0,1000,217,21.70,false
24,1,21,0,1,1000,149,14.90,false
24,1,21,1,0,1000,162,16.20,false
24,1,21,1,1,1000,110,11.00,false
24,1,21,2,2,1000,71,7.10,false
24,1,22,0,0,1000,215,21.50,false
24,1,22,0,1,1000,141,14.10,false
24,1,22,1,0,1000,159,15.90,false
24,1,22,1,1,1000,123,12.30,false
24,1,22,2,2,1000,85,8.50,false
24,1,23,0,0,1000,209,20.90,true
24,1,23,0,1,1000,152,15.20,true
24,1,23,1,0,1000,147,14.70,true
24,1,23,1,1,1000,107,10.70,true
24,1,23,2,2,1000,79,7.90,true
24,2,1,0,0,1000,0,0.00,false
24,2,1,0,1,1000,0,0.00,false
24,2,1,1,0,1000,0,0.00,false
24,2,1,1,1,1000,0,0.00,false
24,2,1,2,2,1000,0,0.00,false
24,2,3,0,0,1000,0,0.00,false
24,2,3,0,1,1000,0,0.00,false
24,2,3,1,0,1000,0,0.00,false
24,2,3,1,1,1000,0,0.00,false
24,2,3,2,2,1000,0,0.00,false
24,2,4,0,0,1000,0,0.00,false
24,2,4,0,1,1000,0,0.00,false
24,2,4,1,0,1000,0,0.00,false
24,2,4,1,1,1000,0,0.00,false
24,2,4,2,2,1000,0,0.00,false
24,2,5,0,0,1000,0,0.00,false
24,2,5,0,1,1000,0,0.00,false
24,2,5,1,0,1000,0,0.00,false
24,2,5,1,1,1000,0,0.00,false
24,2,5,2,2,1000,0,0.00,false
24,2,6,0,0,1000,0,0.00,false
24,2,6,0,1,1000,0,0.00,false
24,2,6,1,0,1000,0,0.00,false
24,2,6,1,1,1000,0,0.00,false
24,2,6,2,2,1000,0,0.00,false
24,2,7,0,0,1000,0,0.00,false
24,2,7,0,1,1000,0,0.00,false
24,2,7,1,0,1000,0,0.00,false
24,2,7,1,1,1000,0,0.00,false
24,2,7,2,2,1000,0,0.00,false
24,2,8,0,0,1000,0,0.00,false
24,2,8,0,1,1000,0,0.00,false
24,2,8,1,0,1000,0,0.00,false
24,2,8,1,1,1000,0,0.00,false
24,2,8,2,2,1000,0,0.00,false
24,2,9,0,0,1000,0,0.00,false
24,2,9,0,1,1000,0,0.00,false
24,2,9,1,0,1000,0,0.00,false
24,2,9,1,1,1000,0,0.00,false
24,2,9,2,2,1000,0,0.00,false
24,2,10,0,0,1000,0,0.00,false
24,2,10,0,1,1000,0,0.00,false
24,2,10,1,0,1000,0,0.00,false
24,2,10,1,1,1000,0,0.00,false
24,2,10,2,2,1000,0,0.00,false
24,2,11,0,0,1000,0,0.00,false
24,2,11,0,1,1000,0,0.00,false
24,2,11,1,0,1000,0,0.00,false
24,2,11,1,1,1000,0,0.00,false
24,2,11,2,2,1000,0,0.00,false
24,2,12,0,0,1000,0,0.00,false
24,2,12,0,1,1000,0,0.00,false
24,2,12,1,0,1000,0,0.00,false
24,2,12,1,1,1000,0,0.00,false
24,2,12,2,2,1000,0,0.00,false
24,2,13,0,0,1000,0,0.00,false
24,2,13,0,1,1000,0,0.00,false
24,2,13,1,0,1000,0,0.00,false
24,2,13,1,1,1000,0,0.00,false
24,2,13,2,2,1000,0,0.00,false
24,2,14,0,0,1000,0,0.00,false
24,2,14,0,1,1000,0,0.00,false
24,2,14,1,0,1000,0,0.00,false
24,2,14,1,1,1000,0,0.00,false
24,2,14,2,2,1000,0,0.00,false
24,2,15,0,0,1000,0,0.00,false
24,2,15,0,1,1000,0,0.00,false
24,2,15,1,0,1000,0,0.00,false
24,2,15,1,1,1000,0,0.00,false
24,2,15,2,2,1000,0,0.00,false
24,2,16,0,0,1000,0,0.00,false
24,2,16,0,1,1000,0,0.00,false
24,2,16,1,0,1000,0,0.00,false
24,2,16,1,1,1000,0,0.00,false
24,2,16,2,2,1000,0,0.00,false
24,2,17,0,0,1000,0,0.00,false
24,2,17,0,1,1000,0,0.00,false
24,2,17,1,0,1000,0,0.00,false
24,2,17,1,1,1000,0,0.00,false
24,2,17,2,2,1000,0,0.00,false
24,2,18,0,0,1000,0,0.00,false
24,2,18,0,1,1000,0,0.00,false
24,2,18,1,0,1000,0,0.00,false
24,2,18,1,1,1000,0,0.00,false
24,2,18,2,2,1000,0,0.00,false
24,2,19,0,0,1000,0,0.00,false
24,2,19,0,1,1000,0,0.00,false
24,2,19,1,0,1000,0,0.00,false
24,2,19,1,1,1000,0,0.00,false
24,2,19,2,2,1000,0,0.00,false
24,2,20,0,0,1000,0,0.00,false
24,2,20,0,1,1000,0,0.00,false
24,2,20,1,0,1000,0,0.00,false
24,2,20,1,1,1000,0,0.00,false
24,2,20,2,2,1000,0,0.00,false
24,2,21,0,0,1000,0,0.00,false
24,2,21,0,1,1000,0,0.00,false
24,2,21,1,0,1000,0,0.00,false
24,2,21,1,1,1000,0,0.00,false
24,2,21,2,2,1000,0,0.00,false
24,2,22,0,0,1000,0,0.00,false
24,2,22,0,1,1000,0,0.00,false
24,2,22,1,0,1000,0,0.00,false
24,2,22,1,1,1000,0,0.00,false
24,2,22,2,2,1000,0,0.00,false
24,2,23,0,0,1000,0,0.00,false
24,2,23,0,1,1000,0,0.00,false
24,2,23,1,0,1000,0,0.00,false
24,2,23,1,1,1000,0,0.00,false
24,2,23,2,2,1000,0,0.00,false
24,3,1,0,0,1000,0,0.00,false
24,3,1,0,1,1000,0,0.00,false
24,3,1,1,0,1000,0,0.00,false
24,3,1,1,1,1000,0,0.00,false
24,3,1,2,2,1000,0,0.00,false
24,3,2,0,0,1000,0,0.00,false
24,3,2,0,1,1000,0,0.00,false
24,3,2,1,0,1000,0,0.00,false
24,3,2,1,1,1000,0,0.00,false
24,3,2,2,2,1000,0,0.00,false
24,3,4,0,0,1000,0,0.00,false
24,3,4,0,1,1000,0,0.00,false
24,3,4,1,0,1000,0,0.00,false
24,3,4,1,1,1000,0,0.00,false
24,3,4,2,2,1000,0,0.00,false
24,3,5,0,0,1000,0,0.00,false
24,3,5,0,1,1000,0,0.00,false
24,3,5,1,0,1000,0,0.00,false
24,3,5,1,1,1000,0,0.00,false
24,3,5,2,2,1000,0,0.00,false
24,3,6,0,0,1000,0,0.00,false
24,3,6,0,1,1000,0,0.00,false
24,3,6,1,0,1000,0,0.00,false
24,3,6,1,1,1000,0,0.00,false
24,3,6,2,2,1000,0,0.00,false
24,3,7,0,0,1000,0,0.00,false
24,3,7,0,1,1000,0,0.00,false
24,3,7,1,0,1000,0,0.00,false
24,3,7,1,1,1000,0,0.00,false
24,3,7,2,2,1000,0,0.00,false
24,3,8,0,0,1000,0,0.00,false
24,3,8,0,1,1000,0,0.00,false
24,3,8,1,0,1000,0,0.00,false
24,3,8,1,1,1000,0,0.00,false
24,3,8,2,2,1000,0,0.00,false
24,3,9,0,0,1000,0,0.00,false
24,3,9,0,1,1000,0,0.00,false
24,3,9,1,0,1000,0,0.00,false
24,3,9,1,1,1000,0,0.00,false
24,3,9,2,2,1000,0,0.00,false
24,3,10,0,0,1000,0,0.00,false
24,3,10,0,1,1000,0,0.00,false
24,3,10,1,0,1000,0,0.00,false
24,3,10,1,1,1000,0,0.00,false
24,3,10,2,2,1000,0,0.00,false
24,3,11,0,0,1000,0,0.00,false
24,3,11,0,1,1000,0,0.00,false
24,3,11,1,0,1000,0,0.00,false
24,3,11,1,1,1000,0,0.00,false
24,3,11,2,2,1000,0,0.00,false
24,3,12,0,0,1000,0,0.00,false
24,3,12,0,1,1000,0,0.00,false
24,3,12,1,0,1000,0,0.00,false
24,3,12,1,1,1000,0,0.00,false
24,3,12,2,2,1000,0,0.00,false
24,3,13,0,0,1000,0,0.00,false
24,3,13,0,1,1000,0,0.00,false
24,3,13,1,0,1000,0,0.00,false
24,3,13,1,1,1000,0,0.00,false
24,3,13,2,2,1000,0,0.00,false
24,3,14,0,0,1000,0,0.00,false
24,3,14,0,1,1000,0,0.00,false
24,3,14,1,0,1000,0,0.00,false
24,3,14,1,1,1000,0,0.00,false
24,3,14,2,2,1000,0,0.00,false
24,3,15,0,0,1000,0,0.00,false
24,3,15,0,1,1000,0,0.00,false
24,3,15,1,0,1000,0,0.00,false
24,3,15,1,1,1000,0,0.00,false
24,3,15,2,2,1000,0,0.00,false
24,3,16,0,0,1000,0,0.00,false
24,3,16,0,1,1000,0,0.00,false
24,3,16,1,0,1000,0,0.00,false
24,3,16,1,1,1000,0,0.00,false
24,3,16,2,2,1000,0,0.00,false
24,3,17,0,0,1000,0,0.00,false
24,3,17,0,1,1000,0,0.00,false
24,3,17,1,0,1000,0,0.00,false
24,3,17,1,1,1000,0,0.00,false
24,3,17,2,2,1000,0,0.00,false
24,3,18,0,0,1000,0,0.00,false
24,3,18,0,1,1000,0,0.00,false
24,3,18,1,0,1000,0,0.00,false
24,3,18,1,1,1000,0,0.00,false
24,3,18,2,2,1000,0,0.00,false
24,3,19,0,0,1000,0,0.00,false
24,3,19,0,1,1000,0,0.00,false
24,3,19,1,0,1000,0,0.00,false
24,3,19,1,1,1000,0,0.00,false
24,3,19,2,2,1000,0,0.00,false
24,3,20,0,0,1000,0,0.00,false
24,3,20,0,1,1000,0,0.00,false
24,3,20,1,0,1000,0,0.00,false
24,3,20,1,1,1000,0,0.00,false
24,3,20,2,2,1000,0,0.00,false
24,3,21,0,0,1000,0,0.00,false
24,3,21,0,1,1000,0,0.00,false
24,3,21,1,0,1000,0,0.00,false
24,3,21,1,1,1000,0,0.00,false
24,3,21,2,2,1000,0,0.00,false
24,3,22,0,0,1000,0,0.00,false
24,3,22,0,1,1000,0,0.00,false
24,3,22,1,0,1000,0,0.00,false
24,3,22,1,1,1000,0,0.00,false
24,3,22,2,2,1000,0,0.00,false
24,3,23,0,0,1000,0,0.00,false
24,3,23,0,1,1000,0,0.00,false
24,3,23,1,0,1000,0,0.00,false
24,3,23,1,1,1000,0,0.00,false
24,3,23,2,2,1000,0,0.00,false
24,4,1,0,0,1000,0,0.00,false
24,4,1,0,1,1000,0,0.00,false
24,4,1,1,0,1000,0,0.00,false
24,4,1,1,1,1000,0,0.00,false
24,4,1,2,2,1000,0,0.00,false
24,4,2,0,0,1000,0,0.00,false
24,4,2,0,1,1000,0,0.00,false
24,4,2,1,0,1000,0,0.00,false
24,4,2,1,1,1000,0,0.00,false
24,4,2,2,2,1000,0,0.00,false
24,4,3,0,0,1000,0,0.00,false
24,4,3,0,1,1000,0,0.00,false
24,4,3,1,0,1000,0,0.00,false
24,4,3,1,1,1000,0,0.00,false
24,4,3,2,2,1000,0,0.00,false
24,4,5,0,0,1000,0,0.00,false
24,4,5,0,1,1000,0,0.00,false
24,4,5,1,0,1000,0,0.00,false
24,4,5,1,1,1000,0,0.00,false
24,4,5,2,2,1000,0,0.00,false
24,4,6,0,0,1000,0,0.00,false
24,4,6,0,1,1000,0,0.00,false
24,4,6,1,0,1000,0,0.00,false
24,4,6,1,1,1000,0,0.00,false
24,4,6,2,2,1000,0,0.00,false
24,4,7,0,0,1000,0,0.00,false
24,4,7,0,1,1000,0,0.00,false
24,4,7,1,0,1000,0,0.00,false
24,4,7,1,1,1000,0,0.00,false
24,4,7,2,2,1000,0,0.00,false
24,4,8,0,0,1000,0,0.00,false
24,4,8,0,1,1000,0,0.00,false
24,4,8,1,0,1000,0,0.00,false
24,4,8,1,1,1000,0,0.00,false
24,4,8,2,2,1000,0,0.00,false
24,4,9,0,0,1000,0,0.00,false
24,4,9,0,1,1000,0,0.00,false
24,4,9,1,0,1000,0,0.00,false
24,4,9,1,1,1000,0,0.00,false
24,4,9,2,2,1000,0,0.00,false
24,4,10,0,0,1000,0,0.00,false
24,4,10,0,1,1000,0,0.00,false
24,4,10,1,0,1000,0,0.00,false
24,4,10,1,1,1000,0,0.00,false
24,4,10,2,2,1000,0,0.00,false
24,4,11,0,0,1000,0,0.00,false
24,4,11,0,1,1000,0,0.00,false
24,4,11,1,0,1000,0,0.00,false
24,4,11,1,1,1000,0,0.00,false
24,4,11,2,2,1000,0,0.00,false
24,4,12,0,0,1000,0,0.00,false
24,4,12,0,1,1000,0,0.00,false
24,4,12,1,0,1000,0,0.00,false
24,4,12,1,1,1000,0,0.00,false
24,4,12,2,2,1000,0,0.00,false
24,4,13,0,0,1000,0,0.00,false
24,4,13,0,1,1000,0,0.00,false
24,4,13,1,0,1000,0,0.00,false
24,4,13,1,1,1000,0,0.00,false
24,4,13,2,2,1000,0,0.00,false
24,4,14,0,0,1000,0,0.00,false
24,4,14,0,1,1000,0,0.00,false
24,4,14,1,0,1000,0,0.00,false
24,4,14,1,1,1000,0,0.00,false
24,4,14,2,2,1000,0,0.00,false
24,4,15,0,0,1000,0,0.00,false
24,4,15,0,1,1000,0,0.00,false
24,4,15,1,0,1000,0,0.00,false
24,4,15,1,1,1000,0,0.00,false
24,4,15,2,2,1000,0,0.00,false
24,4,16,0,0,1000,0,0.00,false
24,4,16,0,1,1000,0,0.00,false
24,4,16,1,0,1000,0,0.00,false
24,4,16,1,1,1000,0,0.00,false
24,4,16,2,2,1000,0,0.00,false
24,4,17,0,0,1000,0,0.00,false
24,4,17,0,1,1000,0,0.00,false
24,4,17,1,0,1000,0,0.00,false
24,4,17,1,1,1000,0,0.00,false
24,4,17,2,2,1000,0,0.00,false
24,4,18,0,0,1000,0,0.00,false
24,4,18,0,1,1000,0,0.00,false
24,4,18,1,0,1000,0,0.00,false
24,4,18,1,1,1000,0,0.00,false
24,4,18,2,2,1000,0,0.00,false
24,4,19,0,0,1000,0,0.00,false
24,4,19,0,1,1000,0,0.00,false
24,4,19,1,0,1000,0,0.00,false
24,4,19,1,1,1000,0,0.00,false
24,4,19,2,2,1000,0,0.00,false
24,4,20,0,0,1000,0,0.00,false
24,4,20,0,1,1000,0,0.00,false
24,4,20,1,0,1000,0,0.00,false
24,4,20,1,1,1000,0,0.00,false
24,4,20,2,2,1000,0,0.00,false
24,4,21,0,0,1000,0,0.00,false
24,4,21,0,1,1000,0,0.00,false
24,4,21,1,0,1000,0,0.00,false
24,4,21,1,1,1000,0,0.00,false
24,4,21,2,2,1000,0,0.00,false
24,4,22,0,0,1000,0,0.00,false
24,4,22,0,1,1000,0,0.00,false
24,4,22,1,0,1000,0,0.00,false
24,4,22,1,1,1000,0,0.00,false
24,4,22,2,2,1000,0,0.00,false
24,4,23,0,0,1000,0,0.00,false
24,4,23,0,1,1000,0,0.00,false
24,4,23,1,0,1000,0,0.00,false
24,4,23,1,1,1000,0,0.00,false
